Year,Jurisdiction,RaceEth,NSLP,Mean,SE
2015,Tennessee,Black,Eligible,242.34,2.46
2015,Tennessee,Hispanic,Eligible,253,3.4099999999999997
2015,Tennessee,Black,Not Eligible,259.81,4.01
2015,Tennessee,Hispanic,Not Eligible,NA,NA
2015,Texas,Black,All,251.26,2.24
2015,Texas,Hispanic,All,252.49,1.1600000000000001
2015,Texas,Black,Eligible,246.14,2.4299999999999997
2015,Texas,Hispanic,Eligible,249.62,1.34
2015,Texas,Black,Not Eligible,264.09,4.44
2015,Texas,Hispanic,Not Eligible,261.51,2.01
2015,Utah,Black,All,NA,NA
2015,Utah,Hispanic,All,251.67,2.3699999999999997
2015,Utah,Black,Eligible,NA,NA
2015,Utah,Hispanic,Eligible,246.88,2.7600000000000002
2015,Utah,Black,Not Eligible,NA,NA
2015,Utah,Hispanic,Not Eligible,264.69,3.16
2015,Vermont,Black,All,NA,NA
2015,Vermont,Hispanic,All,NA,NA
2015,Vermont,Black,Eligible,NA,NA
2015,Vermont,Hispanic,Eligible,NA,NA
2015,Vermont,Black,Not Eligible,NA,NA
2015,Vermont,Hispanic,Not Eligible,NA,NA
2015,Virginia,Black,All,249.3,2.08
2015,Virginia,Hispanic,All,257.45,2.68
2015,Virginia,Black,Eligible,245.27,2.53
2015,Virginia,Hispanic,Eligible,245.93,2.44
2015,Virginia,Black,Not Eligible,257.72,3.52
2015,Virginia,Hispanic,Not Eligible,276.98,4.01
2015,Washington,Black,All,250,4.57
2015,Washington,Hispanic,All,250.02,2.13
2015,Washington,Black,Eligible,243.03,4.8
2015,Washington,Hispanic,Eligible,244.77,2.21
2015,Washington,Black,Not Eligible,NA,NA
2015,Washington,Hispanic,Not Eligible,274.91,3.3099999999999996
2015,West Virginia,Black,All,250.18,3.14
2015,West Virginia,Hispanic,All,NA,NA
2015,West Virginia,Black,Eligible,249.18,3.4099999999999997
2015,West Virginia,Hispanic,Eligible,NA,NA
2015,West Virginia,Black,Not Eligible,NA,NA
2015,West Virginia,Hispanic,Not Eligible,NA,NA
2015,Wisconsin,Black,All,240.86,2.6
2015,Wisconsin,Hispanic,All,254.83,2.44
2015,Wisconsin,Black,Eligible,237.23,2.59
2015,Wisconsin,Hispanic,Eligible,251.39,3.21
2015,Wisconsin,Black,Not Eligible,NA,NA
2015,Wisconsin,Hispanic,Not Eligible,NA,NA
2015,Wyoming,Black,All,NA,NA
2015,Wyoming,Hispanic,All,258.22,2.17
2015,Wyoming,Black,Eligible,NA,NA
2015,Wyoming,Hispanic,Eligible,254.8,3.08
2015,Wyoming,Black,Not Eligible,NA,NA
2015,Wyoming,Hispanic,Not Eligible,263.69,3.22
2017,Alabama,Black,All,241.15,2.01
2017,Alabama,Hispanic,All,243.22,4.14
2017,Alabama,Black,Eligible,238.53,2.15
2017,Alabama,Hispanic,Eligible,240.95,4.17
2017,Alabama,Black,Not Eligible,257.99,3.25
2017,Alabama,Hispanic,Not Eligible,NA,NA
2017,Alaska,Black,All,245.62,4.22
2017,Alaska,Hispanic,All,262.13,2.77
2017,Alaska,Black,Eligible,NA,NA
2017,Alaska,Hispanic,Eligible,255.15,4.44
2017,Alaska,Black,Not Eligible,NA,NA
2017,Alaska,Hispanic,Not Eligible,268.72,3.56
2017,Arizona,Black,All,253.99,3.23
2017,Arizona,Hispanic,All,253.7,1.36
2017,Arizona,Black,Eligible,250.59,3.9499999999999997
2017,Arizona,Hispanic,Eligible,250.16,1.62
2017,Arizona,Black,Not Eligible,NA,NA
2017,Arizona,Hispanic,Not Eligible,264.66,2.29
2017,Arkansas,Black,All,241.11,1.87
2017,Arkansas,Hispanic,All,254.96,2.23
2017,Arkansas,Black,Eligible,238.92,2.09
2017,Arkansas,Hispanic,Eligible,253.11,2.36
2017,Arkansas,Black,Not Eligible,NA,NA
2017,Arkansas,Hispanic,Not Eligible,NA,NA
2017,California,Black,All,249.95,3.2
2017,California,Hispanic,All,251.24,0.99
2017,California,Black,Eligible,243.34,2.63
2017,California,Hispanic,Eligible,247.4,1.08
2017,California,Black,Not Eligible,262.34,6.41
2017,California,Hispanic,Not Eligible,263.58,2.2
2017,Colorado,Black,All,250.43,3.66
2017,Colorado,Hispanic,All,256.96,1.75
2017,Colorado,Black,Eligible,242.62,5.35
2017,Colorado,Hispanic,Eligible,250.63,1.99
2017,Colorado,Black,Not Eligible,NA,NA
2017,Colorado,Hispanic,Not Eligible,269.37,2.4099999999999997
2017,Connecticut,Black,All,249.47,3.02
2017,Connecticut,Hispanic,All,252.89,2.1
2017,Connecticut,Black,Eligible,245.21,3.74
2017,Connecticut,Hispanic,Eligible,248.66,2
2017,Connecticut,Black,Not Eligible,259.13,4.3
2017,Connecticut,Hispanic,Not Eligible,261.56,3.69
2017,Delaware,Black,All,248.36,1.3800000000000001
2017,Delaware,Hispanic,All,253.66,2.11
2017,Delaware,Black,Eligible,244.44,2.14
2017,Delaware,Hispanic,Eligible,252.5,3.1
2017,Delaware,Black,Not Eligible,251.06,2.08
2017,Delaware,Hispanic,Not Eligible,254.52,2.74
2017,District of Columbia,Black,All,239.61,1.21
2017,District of Columbia,Hispanic,All,241.5,3.22
2017,District of Columbia,Black,Eligible,236.69,1.4
2017,District of Columbia,Hispanic,Eligible,234.28,3.38
2017,District of Columbia,Black,Not Eligible,257.05,3.01
2017,District of Columbia,Hispanic,Not Eligible,NA,NA
2017,DoDEA,Black,All,267.74,2.1
2017,DoDEA,Hispanic,All,277.41,1.78
2017,DoDEA,Black,Eligible,NA,NA
2017,DoDEA,Hispanic,Eligible,NA,NA
2017,DoDEA,Black,Not Eligible,NA,NA
2017,DoDEA,Hispanic,Not Eligible,NA,NA
2017,Florida,Black,All,253.51,1.8900000000000001
2017,Florida,Hispanic,All,262.41,1.49
2017,Florida,Black,Eligible,249.71,2.04
2017,Florida,Hispanic,Eligible,257.77,1.52
2017,Florida,Black,Not Eligible,266.09,3.1
2017,Florida,Hispanic,Not Eligible,272.92,2.24
2017,Georgia,Black,All,254.55,1.45
2017,Georgia,Hispanic,All,259.7,2.08
2017,Georgia,Black,Eligible,251.06,1.47
2017,Georgia,Hispanic,Eligible,256.55,2.4099999999999997
2017,Georgia,Black,Not Eligible,267.11,2.59
2017,Georgia,Hispanic,Not Eligible,270.32,4.6499999999999995
2017,Hawaii,Black,All,NA,NA
2017,Hawaii,Hispanic,All,264.63,2.4299999999999997
2017,Hawaii,Black,Eligible,NA,NA
2017,Hawaii,Hispanic,Eligible,249.6,4.31
2017,Hawaii,Black,Not Eligible,NA,NA
2017,Hawaii,Hispanic,Not Eligible,275.39,2.8099999999999996
2017,Idaho,Black,All,NA,NA
2017,Idaho,Hispanic,All,254.66,1.52
2017,Idaho,Black,Eligible,NA,NA
2017,Idaho,Hispanic,Eligible,250.58,1.8900000000000001
2017,Idaho,Black,Not Eligible,NA,NA
2017,Idaho,Hispanic,Not Eligible,265.29,3.18
2017,Illinois,Black,All,245.64,1.49
2017,Illinois,Hispanic,All,258.36,1.45
2017,Illinois,Black,Eligible,243.03,1.86
2017,Illinois,Hispanic,Eligible,255.26,1.59
2017,Illinois,Black,Not Eligible,253.84,4.06
2017,Illinois,Hispanic,Not Eligible,265.96,2.92
2017,Indiana,Black,All,255.11,2.8699999999999997
2017,Indiana,Hispanic,All,265.43,2.73
2017,Indiana,Black,Eligible,248.63,3.38
2017,Indiana,Hispanic,Eligible,260.02,2.66
2017,Indiana,Black,Not Eligible,NA,NA
2017,Indiana,Hispanic,Not Eligible,NA,NA
2017,Iowa,Black,All,242.51,4.159999999999999
2017,Iowa,Hispanic,All,258.3,2.4
2017,Iowa,Black,Eligible,238.7,3.96
2017,Iowa,Hispanic,Eligible,255.31,2.8299999999999996
2017,Iowa,Black,Not Eligible,NA,NA
2017,Iowa,Hispanic,Not Eligible,NA,NA
2017,Kansas,Black,All,245.73,3.69
2017,Kansas,Hispanic,All,257.19,2.12
2017,Kansas,Black,Eligible,240.34,3.9899999999999998
2017,Kansas,Hispanic,Eligible,252.96,2.11
2017,Kansas,Black,Not Eligible,NA,NA
2017,Kansas,Hispanic,Not Eligible,267.93,4.930000000000001
2017,Kentucky,Black,All,246.35,2.7
2017,Kentucky,Hispanic,All,261.34,3.4899999999999998
2017,Kentucky,Black,Eligible,243.26,2.8699999999999997
2017,Kentucky,Hispanic,Eligible,256.21,3.66
2017,Kentucky,Black,Not Eligible,259.63,4.5
2017,Kentucky,Hispanic,Not Eligible,NA,NA
2017,Louisiana,Black,All,242.27,1.93
2017,Louisiana,Hispanic,All,253.35,4.51
2017,Louisiana,Black,Eligible,240.64,2.19
2017,Louisiana,Hispanic,Eligible,246.77,5.42
2017,Louisiana,Black,Not Eligible,256.59,3.42
2017,Louisiana,Hispanic,Not Eligible,NA,NA
2017,Maine,Black,All,235.17,5.319999999999999
2017,Maine,Hispanic,All,NA,NA
2017,Maine,Black,Eligible,NA,NA
2017,Maine,Hispanic,Eligible,NA,NA
2017,Maine,Black,Not Eligible,NA,NA
2017,Maine,Hispanic,Not Eligible,NA,NA
2017,Maryland,Black,All,251.01,1.2
2017,Maryland,Hispanic,All,254.74,2.72
2017,Maryland,Black,Eligible,243.91,1.55
2017,Maryland,Hispanic,Eligible,246.85,2.8099999999999996
2017,Maryland,Black,Not Eligible,260.74,1.92
2017,Maryland,Hispanic,Not Eligible,272.09,3.8699999999999997
2017,Massachusetts,Black,All,258.01,2.65
2017,Massachusetts,Hispanic,All,258.62,2.2800000000000002
2017,Massachusetts,Black,Eligible,249.16,4.23
2017,Massachusetts,Hispanic,Eligible,249.68,2.88
2017,Massachusetts,Black,Not Eligible,266.91,3.3899999999999997
2017,Massachusetts,Hispanic,Not Eligible,272.14,3.09
2017,Michigan,Black,All,245.35,2.12
2017,Michigan,Hispanic,All,259.05,2.84
2017,Michigan,Black,Eligible,242.32,2.7600000000000002
2017,Michigan,Hispanic,Eligible,253.91,3.56
2017,Michigan,Black,Not Eligible,255.98,3.84
2017,Michigan,Hispanic,Not Eligible,270.93,3.59
2017,Minnesota,Black,All,244.89,3.21
2017,Minnesota,Hispanic,All,252.23,3.38
2017,Minnesota,Black,Eligible,241.63,3.3499999999999996
2017,Minnesota,Hispanic,Eligible,246.75,3.71
2017,Minnesota,Black,Not Eligible,NA,NA
2017,Minnesota,Hispanic,Not Eligible,NA,NA
2017,Mississippi,Black,All,241.95,1.1800000000000002
2017,Mississippi,Hispanic,All,252.9,5.13
2017,Mississippi,Black,Eligible,240.54,1.23
2017,Mississippi,Hispanic,Eligible,NA,NA
2017,Mississippi,Black,Not Eligible,261.91,4.25
2017,Mississippi,Hispanic,Not Eligible,NA,NA
2017,Missouri,Black,All,249.65,3.09
2017,Missouri,Hispanic,All,257.43,3.84
2017,Missouri,Black,Eligible,245.92,3.75
2017,Missouri,Hispanic,Eligible,251.1,4.3
2017,Missouri,Black,Not Eligible,264.25,4.71
2017,Missouri,Hispanic,Not Eligible,NA,NA
2017,Montana,Black,All,NA,NA
2017,Montana,Hispanic,All,259.39,4.25
2017,Montana,Black,Eligible,NA,NA
2017,Montana,Hispanic,Eligible,255.59,5.41
2017,Montana,Black,Not Eligible,NA,NA
2017,Montana,Hispanic,Not Eligible,NA,NA
2017,National public,Black,All,248.37,0.48000000000000004
2017,National public,Hispanic,All,254.59,0.5
2017,National public,Black,Eligible,244.21,0.51
2017,National public,Hispanic,Eligible,250.47,0.52
2017,National public,Black,Not Eligible,260.65,0.91
2017,National public,Hispanic,Not Eligible,266.33,0.8
2017,Nebraska,Black,All,245.09,2.63
2017,Nebraska,Hispanic,All,254.11,2.14
2017,Nebraska,Black,Eligible,243.76,2.9699999999999998
2017,Nebraska,Hispanic,Eligible,252.42,2.25
2017,Nebraska,Black,Not Eligible,NA,NA
2017,Nebraska,Hispanic,Not Eligible,261.05,5.5
2017,Nevada,Black,All,246.01,2.3699999999999997
2017,Nevada,Hispanic,All,253.29,1.06
2017,Nevada,Black,Eligible,241.59,2.88
2017,Nevada,Hispanic,Eligible,251.09,1.25
2017,Nevada,Black,Not Eligible,NA,NA
2017,Nevada,Hispanic,Not Eligible,261.43,2.64
2017,New Hampshire,Black,All,NA,NA
2017,New Hampshire,Hispanic,All,261.05,3.92
2017,New Hampshire,Black,Eligible,NA,NA
2017,New Hampshire,Hispanic,Eligible,251.29,4.78
2017,New Hampshire,Black,Not Eligible,NA,NA
2017,New Hampshire,Hispanic,Not Eligible,NA,NA
2017,New Jersey,Black,All,256.95,2.82
2017,New Jersey,Hispanic,All,258.76,2.13
2017,New Jersey,Black,Eligible,252.9,3.3299999999999996
2017,New Jersey,Hispanic,Eligible,255.04,2.16
2017,New Jersey,Black,Not Eligible,264.65,4.37
2017,New Jersey,Hispanic,Not Eligible,269.06,4.03
2017,New Mexico,Black,All,NA,NA
2017,New Mexico,Hispanic,All,251.26,0.93
2017,New Mexico,Black,Eligible,NA,NA
2017,New Mexico,Hispanic,Eligible,248.57,1
2017,New Mexico,Black,Not Eligible,NA,NA
2017,New Mexico,Hispanic,Not Eligible,262.26,2.3899999999999997
2017,New York,Black,All,251.26,2.32
2017,New York,Hispanic,All,252.8,2.04
2017,New York,Black,Eligible,246.94,2.8
2017,New York,Hispanic,Eligible,248.65,2.15
2017,New York,Black,Not Eligible,262.67,3.63
2017,New York,Hispanic,Not Eligible,267.04,3.4899999999999998
2017,North Carolina,Black,All,247.87,1.59
2017,North Carolina,Hispanic,All,254.98,2.2800000000000002
2017,North Carolina,Black,Eligible,244.03,1.55
2017,North Carolina,Hispanic,Eligible,250.77,2.48
2017,North Carolina,Black,Not Eligible,256.99,3.14
2017,North Carolina,Hispanic,Not Eligible,266.01,3.53
2017,North Dakota,Black,All,251.75,4.39
2017,North Dakota,Hispanic,All,259.31,3.8699999999999997
2017,North Dakota,Black,Eligible,NA,NA
2017,North Dakota,Hispanic,Eligible,NA,NA
2017,North Dakota,Black,Not Eligible,NA,NA
2017,North Dakota,Hispanic,Not Eligible,NA,NA
2017,Ohio,Black,All,243.99,3.3
2017,Ohio,Hispanic,All,259.6,4.1899999999999995
2017,Ohio,Black,Eligible,240.43,2.9899999999999998
2017,Ohio,Hispanic,Eligible,257.21,4.44
2017,Ohio,Black,Not Eligible,NA,NA
2017,Ohio,Hispanic,Not Eligible,NA,NA
2017,Oklahoma,Black,All,246.56,3.4299999999999997
2017,Oklahoma,Hispanic,All,254.83,2.03
2017,Oklahoma,Black,Eligible,244.23,3.8899999999999997
2017,Oklahoma,Hispanic,Eligible,252.1,2.4099999999999997
2017,Oklahoma,Black,Not Eligible,NA,NA
2017,Oklahoma,Hispanic,Not Eligible,267.35,3.84
2017,Oregon,Black,All,NA,NA
2017,Oregon,Hispanic,All,249.95,1.6500000000000001
2017,Oregon,Black,Eligible,NA,NA
2017,Oregon,Hispanic,Eligible,247.03,1.76
2017,Oregon,Black,Not Eligible,NA,NA
2017,Oregon,Hispanic,Not Eligible,270.55,4.41
2017,Pennsylvania,Black,All,249.57,2.15
2017,Pennsylvania,Hispanic,All,244.8,2.63
2017,Pennsylvania,Black,Eligible,245.74,2.6
2017,Pennsylvania,Hispanic,Eligible,244,3.29
2017,Pennsylvania,Black,Not Eligible,266.25,4.53
2017,Pennsylvania,Hispanic,Not Eligible,NA,NA
2017,Rhode Island,Black,All,247.91,2.4099999999999997
2017,Rhode Island,Hispanic,All,247.16,1.6300000000000001
2017,Rhode Island,Black,Eligible,244.45,2.92
2017,Rhode Island,Hispanic,Eligible,242.64,1.91
2017,Rhode Island,Black,Not Eligible,NA,NA
2017,Rhode Island,Hispanic,Not Eligible,270.43,3.3
2017,South Carolina,Black,All,240.89,1.31
2017,South Carolina,Hispanic,All,255.98,3.46
2017,South Carolina,Black,Eligible,236.92,1.59
2017,South Carolina,Hispanic,Eligible,252.35,2.98
2017,South Carolina,Black,Not Eligible,256.31,3
2017,South Carolina,Hispanic,Not Eligible,265.73,7.17
2017,South Dakota,Black,All,NA,NA
2017,South Dakota,Hispanic,All,255.13,3.86
2017,South Dakota,Black,Eligible,NA,NA
2017,South Dakota,Hispanic,Eligible,251.44,4.46
2017,South Dakota,Black,Not Eligible,NA,NA
2017,South Dakota,Hispanic,Not Eligible,NA,NA
2017,Tennessee,Black,All,242.98,1.3900000000000001
2017,Tennessee,Hispanic,All,250.91,2.7600000000000002
2017,Tennessee,Black,Eligible,238.6,1.83
2017,Tennessee,Hispanic,Eligible,250.09,3.4099999999999997
2017,Tennessee,Black,Not Eligible,248.84,2.98
2017,Tennessee,Hispanic,Not Eligible,252.57,4.44
2017,Texas,Black,All,247.19,1.82
2017,Texas,Hispanic,All,254.39,1.3800000000000001
2017,Texas,Black,Eligible,242.46,2.08
2017,Texas,Hispanic,Eligible,250.6,1.44
2017,Texas,Black,Not Eligible,258.72,3.96
2017,Texas,Hispanic,Not Eligible,264.79,2.1
2017,Utah,Black,All,NA,NA
2017,Utah,Hispanic,All,251.51,2.01
2017,Utah,Black,Eligible,NA,NA
2017,Utah,Hispanic,Eligible,246.72,2.34
2017,Utah,Black,Not Eligible,NA,NA
2017,Utah,Hispanic,Not Eligible,266.74,4.39
2017,Vermont,Black,All,NA,NA
2017,Vermont,Hispanic,All,NA,NA
2017,Vermont,Black,Eligible,NA,NA
2017,Vermont,Hispanic,Eligible,NA,NA
2017,Vermont,Black,Not Eligible,NA,NA
2017,Vermont,Hispanic,Not Eligible,NA,NA
2017,Virginia,Black,All,250.61,2.23
2017,Virginia,Hispanic,All,259.43,2.58
2017,Virginia,Black,Eligible,244.47,3.17
2017,Virginia,Hispanic,Eligible,250.98,3.08
2017,Virginia,Black,Not Eligible,261.04,2.51
2017,Virginia,Hispanic,Not Eligible,272.54,4.35
2017,Washington,Black,All,255.17,3.9299999999999997
2017,Washington,Hispanic,All,257.64,1.99
2017,Washington,Black,Eligible,248.94,3.96
2017,Washington,Hispanic,Eligible,253.26,2.15
2017,Washington,Black,Not Eligible,NA,NA
2017,Washington,Hispanic,Not Eligible,271.55,3.27
2017,West Virginia,Black,All,245.34,4.109999999999999
2017,West Virginia,Hispanic,All,NA,NA
2017,West Virginia,Black,Eligible,242.88,4.46
2017,West Virginia,Hispanic,Eligible,NA,NA
2017,West Virginia,Black,Not Eligible,NA,NA
2017,West Virginia,Hispanic,Not Eligible,NA,NA
2017,Wisconsin,Black,All,238.64,2.04
2017,Wisconsin,Hispanic,All,255.2,2.75
2017,Wisconsin,Black,Eligible,236.35,2.38
2017,Wisconsin,Hispanic,Eligible,250.51,2.86
2017,Wisconsin,Black,Not Eligible,NA,NA
2017,Wisconsin,Hispanic,Not Eligible,265.47,5.3
2017,Wyoming,Black,All,NA,NA
2017,Wyoming,Hispanic,All,260.7,1.79
2017,Wyoming,Black,Eligible,NA,NA
2017,Wyoming,Hispanic,Eligible,254.61,2.4099999999999997
2017,Wyoming,Black,Not Eligible,NA,NA
2017,Wyoming,Hispanic,Not Eligible,269.3,2.84
2019,Alabama,Black,All,239.32,2.4499999999999997
2019,Alabama,Hispanic,All,246.19,5.159999999999999
2019,Alabama,Black,Eligible,234.65,2.64
2019,Alabama,Hispanic,Eligible,244.76,5.8
2019,Alabama,Black,Not Eligible,250.18,3.4499999999999997
2019,Alabama,Hispanic,Not Eligible,NA,NA
2019,Alaska,Black,All,243.08,4.76
2019,Alaska,Hispanic,All,250.96,4.07
2019,Alaska,Black,Eligible,NA,NA
2019,Alaska,Hispanic,Eligible,247.17,4.79
2019,Alaska,Black,Not Eligible,NA,NA
2019,Alaska,Hispanic,Not Eligible,257.13,5.92
2019,Arizona,Black,All,238.94,4.44
2019,Arizona,Hispanic,All,251.16,1.56
2019,Arizona,Black,Eligible,229.95,4.6899999999999995
2019,Arizona,Hispanic,Eligible,246.87,1.76
2019,Arizona,Black,Not Eligible,NA,NA
2019,Arizona,Hispanic,Not Eligible,264.36,3.03
2019,Arkansas,Black,All,237.1,1.9
2019,Arkansas,Hispanic,All,255.62,3.03
2019,Arkansas,Black,Eligible,235.74,2.11
2019,Arkansas,Hispanic,Eligible,253.03,3.2600000000000002
2019,Arkansas,Black,Not Eligible,NA,NA
2019,Arkansas,Hispanic,Not Eligible,NA,NA
2019,California,Black,All,235.53,4.03
2019,California,Hispanic,All,249.16,1.6600000000000001
2019,California,Black,Eligible,232.34,4.29
2019,California,Hispanic,Eligible,245.61,1.58
2019,California,Black,Not Eligible,245.48,8.15
2019,California,Hispanic,Not Eligible,261.67,2.8699999999999997
2019,Colorado,Black,All,246.09,4.33
2019,Colorado,Hispanic,All,251.45,1.5
2019,Colorado,Black,Eligible,242.63,5.430000000000001
2019,Colorado,Hispanic,Eligible,245.75,1.91
2019,Colorado,Black,Not Eligible,NA,NA
2019,Colorado,Hispanic,Not Eligible,262.91,2.1
2019,Connecticut,Black,All,250.58,2.8099999999999996
2019,Connecticut,Hispanic,All,253.11,2.2
2019,Connecticut,Black,Eligible,243.6,3.2
2019,Connecticut,Hispanic,Eligible,248.64,2.56
2019,Connecticut,Black,Not Eligible,264.31,3.9499999999999997
2019,Connecticut,Hispanic,Not Eligible,263.53,3.3099999999999996
2019,Delaware,Black,All,245.52,1.48
2019,Delaware,Hispanic,All,248.61,2.3499999999999996
2019,Delaware,Black,Eligible,240.03,2.22
2019,Delaware,Hispanic,Eligible,239.01,3.86
2019,Delaware,Black,Not Eligible,249.01,2.19
2019,Delaware,Hispanic,Not Eligible,253.42,2.77
2019,District of Columbia,Black,All,240.62,1.1300000000000001
2019,District of Columbia,Hispanic,All,249.99,2.67
2019,District of Columbia,Black,Eligible,236.73,1.2
2019,District of Columbia,Hispanic,Eligible,239.1,3.29
2019,District of Columbia,Black,Not Eligible,258.62,2.84
2019,District of Columbia,Hispanic,Not Eligible,269.03,4.54
2019,DoDEA,Black,All,266.86,2.77
2019,DoDEA,Hispanic,All,274.68,1.61
2019,DoDEA,Black,Eligible,NA,NA
2019,DoDEA,Hispanic,Eligible,NA,NA
2019,DoDEA,Black,Not Eligible,NA,NA
2019,DoDEA,Hispanic,Not Eligible,NA,NA
2019,Florida,Black,All,247.82,2.36
2019,Florida,Hispanic,All,258.78,1.48
2019,Florida,Black,Eligible,244.44,2.68
2019,Florida,Hispanic,Eligible,254.66,1.85
2019,Florida,Black,Not Eligible,260.37,3.51
2019,Florida,Hispanic,Not Eligible,268.54,3.17
2019,Georgia,Black,All,249.47,1.47
2019,Georgia,Hispanic,All,256.05,2.13
2019,Georgia,Black,Eligible,245.25,1.4
2019,Georgia,Hispanic,Eligible,252.82,2.4
2019,Georgia,Black,Not Eligible,266.84,3.51
2019,Georgia,Hispanic,Not Eligible,268.86,3.3499999999999996
2019,Hawaii,Black,All,NA,NA
2019,Hawaii,Hispanic,All,255.33,2.8499999999999996
2019,Hawaii,Black,Eligible,NA,NA
2019,Hawaii,Hispanic,Eligible,242.49,4.46
2019,Hawaii,Black,Not Eligible,NA,NA
2019,Hawaii,Hispanic,Not Eligible,267.21,3.4499999999999997
2019,Idaho,Black,All,NA,NA
2019,Idaho,Hispanic,All,249.38,2.19
2019,Idaho,Black,Eligible,NA,NA
2019,Idaho,Hispanic,Eligible,243.7,2.59
2019,Idaho,Black,Not Eligible,NA,NA
2019,Idaho,Hispanic,Not Eligible,266.75,3.9
2019,Illinois,Black,All,245.54,1.77
2019,Illinois,Hispanic,All,255.17,1.77
2019,Illinois,Black,Eligible,244.56,1.78
2019,Illinois,Hispanic,Eligible,250.36,1.99
2019,Illinois,Black,Not Eligible,249.2,4.5
2019,Illinois,Hispanic,Not Eligible,267.67,3.3499999999999996
2019,Indiana,Black,All,245.4,2.9
2019,Indiana,Hispanic,All,258.77,3.15
2019,Indiana,Black,Eligible,241.65,2.8299999999999996
2019,Indiana,Hispanic,Eligible,257.43,3.54
2019,Indiana,Black,Not Eligible,NA,NA
2019,Indiana,Hispanic,Not Eligible,261.78,4.9
2019,Iowa,Black,All,236.46,3.72
2019,Iowa,Hispanic,All,249.55,2.77
2019,Iowa,Black,Eligible,233.68,3.9899999999999998
2019,Iowa,Hispanic,Eligible,242.5,3.3899999999999997
2019,Iowa,Black,Not Eligible,NA,NA
2019,Iowa,Hispanic,Not Eligible,NA,NA
2019,Kansas,Black,All,243.57,3.25
2019,Kansas,Hispanic,All,254.87,1.97
2019,Kansas,Black,Eligible,241.26,3.69
2019,Kansas,Hispanic,Eligible,251.18,2.08
2019,Kansas,Black,Not Eligible,NA,NA
2019,Kansas,Hispanic,Not Eligible,268.96,4.6
2019,Kentucky,Black,All,239.4,2.3299999999999996
2019,Kentucky,Hispanic,All,257.76,4.38
2019,Kentucky,Black,Eligible,233.68,2.68
2019,Kentucky,Hispanic,Eligible,255.01,4.619999999999999
2019,Kentucky,Black,Not Eligible,256.61,4.17
2019,Kentucky,Hispanic,Not Eligible,NA,NA
2019,Louisiana,Black,All,242.24,1.97
2019,Louisiana,Hispanic,All,257.55,3.98
2019,Louisiana,Black,Eligible,239.16,2.01
2019,Louisiana,Hispanic,Eligible,251.18,4.34
2019,Louisiana,Black,Not Eligible,259.64,3.88
2019,Louisiana,Hispanic,Not Eligible,NA,NA
2019,Maine,Black,All,236.23,4.96
2019,Maine,Hispanic,All,NA,NA
2019,Maine,Black,Eligible,230.26,5.74
2019,Maine,Hispanic,Eligible,NA,NA
2019,Maine,Black,Not Eligible,NA,NA
2019,Maine,Hispanic,Not Eligible,NA,NA
2019,Maryland,Black,All,251.22,1.53
2019,Maryland,Hispanic,All,247.6,2.29
2019,Maryland,Black,Eligible,242.59,1.6500000000000001
2019,Maryland,Hispanic,Eligible,240.65,2.77
2019,Maryland,Black,Not Eligible,261.24,2.04
2019,Maryland,Hispanic,Not Eligible,263.28,3.8499999999999996
2019,Massachusetts,Black,All,258.54,3.07
2019,Massachusetts,Hispanic,All,250.78,2.67
2019,Massachusetts,Black,Eligible,249.11,3.65
2019,Massachusetts,Hispanic,Eligible,242.1,4.06
2019,Massachusetts,Black,Not Eligible,266.56,2.84
2019,Massachusetts,Hispanic,Not Eligible,261.71,3.01
2019,Michigan,Black,All,242.99,2.54
2019,Michigan,Hispanic,All,253.39,3
2019,Michigan,Black,Eligible,240.37,3.08
2019,Michigan,Hispanic,Eligible,249.9,3.01
2019,Michigan,Black,Not Eligible,252.85,4.31
2019,Michigan,Hispanic,Not Eligible,265.13,5.7700000000000005
2019,Minnesota,Black,All,235.75,3.32
2019,Minnesota,Hispanic,All,246.88,3.55
2019,Minnesota,Black,Eligible,230.61,3.53
2019,Minnesota,Hispanic,Eligible,242.92,3.55
2019,Minnesota,Black,Not Eligible,NA,NA
2019,Minnesota,Hispanic,Not Eligible,256.56,6.2700000000000005
2019,Mississippi,Black,All,244.4,1.1500000000000001
2019,Mississippi,Hispanic,All,258.56,4.109999999999999
2019,Mississippi,Black,Eligible,242.94,1.2
2019,Mississippi,Hispanic,Eligible,257.65,4.34
2019,Mississippi,Black,Not Eligible,263.28,4.17
2019,Mississippi,Hispanic,Not Eligible,NA,NA
2019,Missouri,Black,All,240.37,3.8699999999999997
2019,Missouri,Hispanic,All,257.67,3.6
2019,Missouri,Black,Eligible,237.53,4.29
2019,Missouri,Hispanic,Eligible,251.92,4.57
2019,Missouri,Black,Not Eligible,NA,NA
2019,Missouri,Hispanic,Not Eligible,NA,NA
2019,Montana,Black,All,NA,NA
2019,Montana,Hispanic,All,256.64,4.06
2019,Montana,Black,Eligible,NA,NA
2019,Montana,Hispanic,Eligible,244.04,5.37
2019,Montana,Black,Not Eligible,NA,NA
2019,Montana,Hispanic,Not Eligible,NA,NA
2019,National public,Black,All,243.82,0.46
2019,National public,Hispanic,All,251.12,0.5700000000000001
2019,National public,Black,Eligible,239.65,0.46
2019,National public,Hispanic,Eligible,246.74,0.61
2019,National public,Black,Not Eligible,256.22,0.8600000000000001
