Year,Jurisdiction,RaceEth,Gender,Mean,SE
2024,South Dakota,Hispanic,Male,258,5
2024,South Dakota,Hispanic,Female,269,4.3
2024,Tennessee,Black,Male,262,5.5
2024,Tennessee,Black,Female,257,4.2
2024,Tennessee,Hispanic,Male,256,4.1
2024,Tennessee,Hispanic,Female,255,4.7
2024,Texas,Black,Male,249,3.1
2024,Texas,Black,Female,259,5.4
2024,Texas,Hispanic,Male,266,2
2024,Texas,Hispanic,Female,257,1.7
2024,Utah,Black,Male,‡,†
2024,Utah,Black,Female,‡,†
2024,Utah,Hispanic,Male,262,3
2024,Utah,Hispanic,Female,257,3.5
2024,Vermont,Black,Male,‡,†
2024,Vermont,Black,Female,‡,†
2024,Vermont,Hispanic,Male,‡,†
2024,Vermont,Hispanic,Female,‡,†
2024,Virginia,Black,Male,249,2.7
2024,Virginia,Black,Female,251,3.1
2024,Virginia,Hispanic,Male,258,3.9
2024,Virginia,Hispanic,Female,254,3.1
2024,Washington,Black,Male,‡,†
2024,Washington,Black,Female,‡,†
2024,Washington,Hispanic,Male,253,2.6
2024,Washington,Hispanic,Female,245,2.6
2024,West Virginia,Black,Male,‡,†
2024,West Virginia,Black,Female,‡,†
2024,West Virginia,Hispanic,Male,‡,†
2024,West Virginia,Hispanic,Female,‡,†
2024,Wisconsin,Black,Male,244,3.5
2024,Wisconsin,Black,Female,240,5.9
2024,Wisconsin,Hispanic,Male,262,3.8
2024,Wisconsin,Hispanic,Female,257,5.5
2024,Wyoming,Black,Male,‡,†
2024,Wyoming,Black,Female,‡,†
2024,Wyoming,Hispanic,Male,265,2.6
2024,Wyoming,Hispanic,Female,259,3
